sequence	position	depth
atg000001l_rc_rotated	10276	22
atg000001l_rc_rotated	10277	22
atg000001l_rc_rotated	10278	22
atg000001l_rc_rotated	10279	22
atg000001l_rc_rotated	10280	22
atg000001l_rc_rotated	10281	22
atg000001l_rc_rotated	10282	22
atg000001l_rc_rotated	10283	22
atg000001l_rc_rotated	10284	22
atg000001l_rc_rotated	10285	22
atg000001l_rc_rotated	10286	22
atg000001l_rc_rotated	10287	22
atg000001l_rc_rotated	10288	22
atg000001l_rc_rotated	10289	22
atg000001l_rc_rotated	10290	22
atg000001l_rc_rotated	10291	22
atg000001l_rc_rotated	10292	22
atg000001l_rc_rotated	10293	22
atg000001l_rc_rotated	10294	22
atg000001l_rc_rotated	10295	22
atg000001l_rc_rotated	10296	22
atg000001l_rc_rotated	10297	22
atg000001l_rc_rotated	10298	22
atg000001l_rc_rotated	10299	22
atg000001l_rc_rotated	10300	22
atg000001l_rc_rotated	10301	22
atg000001l_rc_rotated	10302	22
atg000001l_rc_rotated	10303	22
atg000001l_rc_rotated	10304	22
atg000001l_rc_rotated	10305	22
atg000001l_rc_rotated	10306	22
atg000001l_rc_rotated	10307	22
atg000001l_rc_rotated	10308	22
atg000001l_rc_rotated	10309	22
atg000001l_rc_rotated	10310	22
atg000001l_rc_rotated	10311	22
atg000001l_rc_rotated	10312	22
atg000001l_rc_rotated	10313	22
atg000001l_rc_rotated	10314	22
atg000001l_rc_rotated	10315	22
atg000001l_rc_rotated	10316	22
atg000001l_rc_rotated	10317	22
atg000001l_rc_rotated	10318	22
atg000001l_rc_rotated	10319	22
atg000001l_rc_rotated	10320	22
atg000001l_rc_rotated	10321	22
atg000001l_rc_rotated	10322	22
atg000001l_rc_rotated	10323	22
atg000001l_rc_rotated	10324	22
atg000001l_rc_rotated	10325	22
atg000001l_rc_rotated	10326	22
atg000001l_rc_rotated	10327	22
atg000001l_rc_rotated	10328	22
atg000001l_rc_rotated	10329	22
atg000001l_rc_rotated	10330	22
atg000001l_rc_rotated	10331	22
atg000001l_rc_rotated	10332	22
atg000001l_rc_rotated	10333	22
atg000001l_rc_rotated	10334	22
atg000001l_rc_rotated	10335	22
atg000001l_rc_rotated	10336	22
atg000001l_rc_rotated	10337	22
atg000001l_rc_rotated	10338	21
atg000001l_rc_rotated	10339	21
atg000001l_rc_rotated	10340	21
atg000001l_rc_rotated	10341	21
atg000001l_rc_rotated	10342	21
atg000001l_rc_rotated	10343	21
atg000001l_rc_rotated	10344	21
atg000001l_rc_rotated	10345	21
atg000001l_rc_rotated	10346	21
atg000001l_rc_rotated	10347	21
atg000001l_rc_rotated	10348	21
atg000001l_rc_rotated	10349	21
atg000001l_rc_rotated	10350	21
atg000001l_rc_rotated	10351	21
atg000001l_rc_rotated	10352	21
atg000001l_rc_rotated	10353	21
atg000001l_rc_rotated	10354	21
atg000001l_rc_rotated	10355	21
atg000001l_rc_rotated	10356	21
atg000001l_rc_rotated	10357	21
atg000001l_rc_rotated	10358	21
atg000001l_rc_rotated	10359	21
atg000001l_rc_rotated	10360	21
atg000001l_rc_rotated	10361	21
atg000001l_rc_rotated	10362	21
atg000001l_rc_rotated	10363	21
atg000001l_rc_rotated	10364	21
atg000001l_rc_rotated	10365	21
atg000001l_rc_rotated	10366	21
atg000001l_rc_rotated	10367	21
atg000001l_rc_rotated	10368	21
atg000001l_rc_rotated	10369	21
atg000001l_rc_rotated	10370	21
atg000001l_rc_rotated	10371	21
atg000001l_rc_rotated	10372	21
atg000001l_rc_rotated	10373	21
atg000001l_rc_rotated	10374	21
atg000001l_rc_rotated	10375	21
atg000001l_rc_rotated	10376	21
atg000001l_rc_rotated	10377	21
atg000001l_rc_rotated	10378	21
atg000001l_rc_rotated	10379	21
atg000001l_rc_rotated	10380	21
atg000001l_rc_rotated	10381	21
atg000001l_rc_rotated	10382	21
atg000001l_rc_rotated	10383	21
atg000001l_rc_rotated	10384	21
atg000001l_rc_rotated	10385	21
atg000001l_rc_rotated	10386	21
atg000001l_rc_rotated	10387	21
atg000001l_rc_rotated	10388	21
atg000001l_rc_rotated	10389	21
atg000001l_rc_rotated	10390	21
atg000001l_rc_rotated	10391	21
atg000001l_rc_rotated	10392	21
atg000001l_rc_rotated	10393	21
atg000001l_rc_rotated	10394	21
atg000001l_rc_rotated	10395	21
atg000001l_rc_rotated	10396	21
atg000001l_rc_rotated	10397	21
atg000001l_rc_rotated	10398	21
atg000001l_rc_rotated	10399	21
atg000001l_rc_rotated	10400	21
atg000001l_rc_rotated	10401	21
atg000001l_rc_rotated	10402	21
atg000001l_rc_rotated	10403	21
atg000001l_rc_rotated	10404	21
atg000001l_rc_rotated	10405	21
atg000001l_rc_rotated	10406	21
atg000001l_rc_rotated	10407	21
atg000001l_rc_rotated	10408	21
atg000001l_rc_rotated	10409	21
atg000001l_rc_rotated	10410	21
atg000001l_rc_rotated	10411	21
atg000001l_rc_rotated	10412	21
atg000001l_rc_rotated	10413	21
atg000001l_rc_rotated	10414	21
atg000001l_rc_rotated	10415	21
atg000001l_rc_rotated	10416	21
atg000001l_rc_rotated	10417	21
atg000001l_rc_rotated	10418	21
atg000001l_rc_rotated	10419	21
atg000001l_rc_rotated	10420	21
atg000001l_rc_rotated	10421	21
atg000001l_rc_rotated	10422	21
atg000001l_rc_rotated	10423	21
atg000001l_rc_rotated	10424	21
atg000001l_rc_rotated	10425	21
atg000001l_rc_rotated	10426	21
atg000001l_rc_rotated	10427	21
atg000001l_rc_rotated	10428	21
atg000001l_rc_rotated	10429	21
atg000001l_rc_rotated	10430	21
atg000001l_rc_rotated	10431	21
atg000001l_rc_rotated	10432	21
atg000001l_rc_rotated	10433	21
atg000001l_rc_rotated	10434	21
atg000001l_rc_rotated	10435	21
atg000001l_rc_rotated	10436	21
atg000001l_rc_rotated	10437	21
atg000001l_rc_rotated	10438	21
atg000001l_rc_rotated	10439	21
atg000001l_rc_rotated	10440	21
atg000001l_rc_rotated	10441	21
atg000001l_rc_rotated	10442	21
atg000001l_rc_rotated	10443	21
atg000001l_rc_rotated	10444	21
atg000001l_rc_rotated	10445	21
atg000001l_rc_rotated	10446	21
atg000001l_rc_rotated	10447	21
atg000001l_rc_rotated	10448	21
atg000001l_rc_rotated	10449	21
atg000001l_rc_rotated	10450	21
atg000001l_rc_rotated	10451	21
atg000001l_rc_rotated	10452	21
atg000001l_rc_rotated	10453	21
atg000001l_rc_rotated	10454	21
atg000001l_rc_rotated	10455	21
atg000001l_rc_rotated	10456	21
atg000001l_rc_rotated	10457	21
atg000001l_rc_rotated	10458	21
atg000001l_rc_rotated	10459	21
atg000001l_rc_rotated	10460	21
atg000001l_rc_rotated	10461	21
atg000001l_rc_rotated	10462	21
atg000001l_rc_rotated	10463	21
atg000001l_rc_rotated	10464	21
atg000001l_rc_rotated	10465	21
atg000001l_rc_rotated	10466	21
atg000001l_rc_rotated	10467	21
atg000001l_rc_rotated	10468	21
atg000001l_rc_rotated	10469	21
atg000001l_rc_rotated	10470	21
atg000001l_rc_rotated	10471	21
atg000001l_rc_rotated	10472	21
atg000001l_rc_rotated	10473	21
atg000001l_rc_rotated	10474	21
atg000001l_rc_rotated	10475	21
atg000001l_rc_rotated	10476	21
atg000001l_rc_rotated	10477	21
atg000001l_rc_rotated	10478	21
atg000001l_rc_rotated	10479	21
atg000001l_rc_rotated	10480	21
atg000001l_rc_rotated	10481	21
atg000001l_rc_rotated	10482	21
atg000001l_rc_rotated	10483	21
atg000001l_rc_rotated	10484	21
atg000001l_rc_rotated	10485	21
atg000001l_rc_rotated	10486	21
atg000001l_rc_rotated	10487	21
atg000001l_rc_rotated	10488	21
atg000001l_rc_rotated	10489	21
atg000001l_rc_rotated	10490	21
atg000001l_rc_rotated	10491	21
atg000001l_rc_rotated	10492	21
atg000001l_rc_rotated	10493	21
atg000001l_rc_rotated	10494	21
atg000001l_rc_rotated	10495	21
atg000001l_rc_rotated	10496	21
atg000001l_rc_rotated	10497	21
atg000001l_rc_rotated	10498	21
atg000001l_rc_rotated	10499	21
atg000001l_rc_rotated	10500	21
atg000001l_rc_rotated	10501	21
atg000001l_rc_rotated	10502	21
atg000001l_rc_rotated	10503	21
atg000001l_rc_rotated	10504	21
atg000001l_rc_rotated	10505	21
atg000001l_rc_rotated	10506	21
atg000001l_rc_rotated	10507	21
atg000001l_rc_rotated	10508	21
atg000001l_rc_rotated	10509	21
atg000001l_rc_rotated	10510	21
atg000001l_rc_rotated	10511	21
atg000001l_rc_rotated	10512	21
atg000001l_rc_rotated	10513	21
atg000001l_rc_rotated	10514	21
atg000001l_rc_rotated	10515	22
atg000001l_rc_rotated	10516	22
atg000001l_rc_rotated	10517	22
atg000001l_rc_rotated	10518	22
atg000001l_rc_rotated	10519	22
atg000001l_rc_rotated	10520	22
atg000001l_rc_rotated	10521	22
atg000001l_rc_rotated	10522	22
atg000001l_rc_rotated	10523	22
atg000001l_rc_rotated	10524	22
atg000001l_rc_rotated	10525	22
atg000001l_rc_rotated	10526	22
atg000001l_rc_rotated	10527	22
atg000001l_rc_rotated	10528	22
atg000001l_rc_rotated	10529	22
atg000001l_rc_rotated	10530	22
atg000001l_rc_rotated	10531	22
atg000001l_rc_rotated	10532	22
atg000001l_rc_rotated	10533	22
atg000001l_rc_rotated	10534	22
atg000001l_rc_rotated	10535	22
atg000001l_rc_rotated	10536	22
atg000001l_rc_rotated	10537	22
atg000001l_rc_rotated	10538	22
atg000001l_rc_rotated	10539	22
atg000001l_rc_rotated	10540	22
atg000001l_rc_rotated	10541	22
atg000001l_rc_rotated	10542	22
atg000001l_rc_rotated	10543	22
atg000001l_rc_rotated	10544	22
atg000001l_rc_rotated	10545	22
atg000001l_rc_rotated	10546	22
atg000001l_rc_rotated	10547	22
atg000001l_rc_rotated	10548	22
atg000001l_rc_rotated	10549	22
atg000001l_rc_rotated	10550	22
atg000001l_rc_rotated	10551	22
atg000001l_rc_rotated	10552	22
atg000001l_rc_rotated	10553	22
atg000001l_rc_rotated	10554	22
atg000001l_rc_rotated	10555	22
atg000001l_rc_rotated	10556	22
atg000001l_rc_rotated	10557	22
atg000001l_rc_rotated	10558	22
atg000001l_rc_rotated	10559	22
atg000001l_rc_rotated	10560	22
atg000001l_rc_rotated	10561	22
atg000001l_rc_rotated	10562	22
atg000001l_rc_rotated	10563	22
atg000001l_rc_rotated	10564	22
atg000001l_rc_rotated	10565	22
atg000001l_rc_rotated	10566	22
atg000001l_rc_rotated	10567	22
atg000001l_rc_rotated	10568	22
atg000001l_rc_rotated	10569	22
atg000001l_rc_rotated	10570	22
atg000001l_rc_rotated	10571	22
atg000001l_rc_rotated	10572	22
atg000001l_rc_rotated	10573	22
atg000001l_rc_rotated	10574	22
atg000001l_rc_rotated	10575	22
atg000001l_rc_rotated	10576	22
atg000001l_rc_rotated	10577	22
atg000001l_rc_rotated	10578	22
atg000001l_rc_rotated	10579	22
atg000001l_rc_rotated	10580	22
atg000001l_rc_rotated	10581	22
atg000001l_rc_rotated	10582	22
atg000001l_rc_rotated	10583	22
atg000001l_rc_rotated	10584	22
atg000001l_rc_rotated	10585	22
atg000001l_rc_rotated	10586	22
atg000001l_rc_rotated	10587	22
atg000001l_rc_rotated	10588	22
atg000001l_rc_rotated	10589	22
atg000001l_rc_rotated	10590	22
atg000001l_rc_rotated	10591	22
atg000001l_rc_rotated	10592	22
atg000001l_rc_rotated	10593	22
atg000001l_rc_rotated	10594	22
atg000001l_rc_rotated	10595	22
atg000001l_rc_rotated	10596	22
atg000001l_rc_rotated	10597	22
atg000001l_rc_rotated	10598	22
atg000001l_rc_rotated	10599	22
atg000001l_rc_rotated	10600	22
atg000001l_rc_rotated	10601	22
atg000001l_rc_rotated	10602	22
atg000001l_rc_rotated	10603	22
atg000001l_rc_rotated	10604	22
atg000001l_rc_rotated	10605	22
atg000001l_rc_rotated	10606	22
atg000001l_rc_rotated	10607	22
atg000001l_rc_rotated	10608	22
atg000001l_rc_rotated	10609	22
atg000001l_rc_rotated	10610	22
atg000001l_rc_rotated	10611	22
atg000001l_rc_rotated	10612	22
atg000001l_rc_rotated	10613	22
atg000001l_rc_rotated	10614	22
atg000001l_rc_rotated	10615	22
atg000001l_rc_rotated	10616	22
atg000001l_rc_rotated	10617	22
atg000001l_rc_rotated	10618	22
atg000001l_rc_rotated	10619	22
atg000001l_rc_rotated	10620	22
atg000001l_rc_rotated	10621	22
atg000001l_rc_rotated	10622	22
atg000001l_rc_rotated	10623	22
atg000001l_rc_rotated	10624	22
atg000001l_rc_rotated	10625	22
atg000001l_rc_rotated	10626	22
atg000001l_rc_rotated	10627	22
atg000001l_rc_rotated	10628	22
atg000001l_rc_rotated	10629	22
atg000001l_rc_rotated	10630	22
atg000001l_rc_rotated	10631	22
atg000001l_rc_rotated	10632	22
atg000001l_rc_rotated	10633	22
atg000001l_rc_rotated	10634	22
atg000001l_rc_rotated	10635	22
atg000001l_rc_rotated	10636	22
atg000001l_rc_rotated	10637	22
atg000001l_rc_rotated	10638	22
atg000001l_rc_rotated	10639	22
atg000001l_rc_rotated	10640	22
atg000001l_rc_rotated	10641	22
atg000001l_rc_rotated	10642	22
atg000001l_rc_rotated	10643	22
atg000001l_rc_rotated	10644	22
atg000001l_rc_rotated	10645	22
atg000001l_rc_rotated	10646	22
atg000001l_rc_rotated	10647	22
atg000001l_rc_rotated	10648	22
atg000001l_rc_rotated	10649	22
atg000001l_rc_rotated	10650	22
atg000001l_rc_rotated	10651	22
atg000001l_rc_rotated	10652	22
atg000001l_rc_rotated	10653	22
atg000001l_rc_rotated	10654	22
atg000001l_rc_rotated	10655	22
atg000001l_rc_rotated	10656	22
atg000001l_rc_rotated	10657	22
atg000001l_rc_rotated	10658	22
atg000001l_rc_rotated	10659	22
atg000001l_rc_rotated	10660	22
atg000001l_rc_rotated	10661	22
atg000001l_rc_rotated	10662	22
atg000001l_rc_rotated	10663	22
atg000001l_rc_rotated	10664	22
atg000001l_rc_rotated	10665	22
atg000001l_rc_rotated	10666	22
atg000001l_rc_rotated	10667	22
atg000001l_rc_rotated	10668	22
atg000001l_rc_rotated	10669	22
atg000001l_rc_rotated	10670	22
atg000001l_rc_rotated	10671	22
atg000001l_rc_rotated	10672	22
atg000001l_rc_rotated	10673	22
atg000001l_rc_rotated	10674	22
atg000001l_rc_rotated	10675	22
atg000001l_rc_rotated	10676	22
atg000001l_rc_rotated	10677	22
atg000001l_rc_rotated	10678	22
atg000001l_rc_rotated	10679	22
atg000001l_rc_rotated	10680	22
atg000001l_rc_rotated	10681	22
atg000001l_rc_rotated	10682	22
atg000001l_rc_rotated	10683	22
atg000001l_rc_rotated	10684	22
atg000001l_rc_rotated	10685	22
atg000001l_rc_rotated	10686	22
atg000001l_rc_rotated	10687	22
atg000001l_rc_rotated	10688	22
atg000001l_rc_rotated	10689	22
atg000001l_rc_rotated	10690	22
atg000001l_rc_rotated	10691	22
atg000001l_rc_rotated	10692	22
atg000001l_rc_rotated	10693	22
atg000001l_rc_rotated	10694	22
atg000001l_rc_rotated	10695	22
atg000001l_rc_rotated	10696	22
atg000001l_rc_rotated	10697	22
atg000001l_rc_rotated	10698	22
atg000001l_rc_rotated	10699	22
atg000001l_rc_rotated	10700	22
atg000001l_rc_rotated	10701	22
atg000001l_rc_rotated	10702	22
atg000001l_rc_rotated	10703	22
atg000001l_rc_rotated	10704	22
atg000001l_rc_rotated	10705	22
atg000001l_rc_rotated	10706	22
atg000001l_rc_rotated	10707	22
atg000001l_rc_rotated	10708	22
atg000001l_rc_rotated	10709	22
atg000001l_rc_rotated	10710	22
atg000001l_rc_rotated	10711	22
atg000001l_rc_rotated	10712	22
atg000001l_rc_rotated	10713	22
atg000001l_rc_rotated	10714	22
atg000001l_rc_rotated	10715	22
atg000001l_rc_rotated	10716	22
atg000001l_rc_rotated	10717	22
atg000001l_rc_rotated	10718	22
atg000001l_rc_rotated	10719	22
atg000001l_rc_rotated	10720	22
atg000001l_rc_rotated	10721	22
atg000001l_rc_rotated	10722	22
atg000001l_rc_rotated	10723	22
atg000001l_rc_rotated	10724	22
atg000001l_rc_rotated	10725	22
atg000001l_rc_rotated	10726	22
atg000001l_rc_rotated	10727	22
atg000001l_rc_rotated	10728	22
atg000001l_rc_rotated	10729	22
atg000001l_rc_rotated	10730	22
atg000001l_rc_rotated	10731	22
atg000001l_rc_rotated	10732	22
atg000001l_rc_rotated	10733	22
atg000001l_rc_rotated	10734	22
atg000001l_rc_rotated	10735	22
atg000001l_rc_rotated	10736	22
atg000001l_rc_rotated	10737	22
atg000001l_rc_rotated	10738	22
atg000001l_rc_rotated	10739	22
atg000001l_rc_rotated	10740	22
atg000001l_rc_rotated	10741	22
atg000001l_rc_rotated	10742	22
atg000001l_rc_rotated	10743	22
atg000001l_rc_rotated	10744	22
atg000001l_rc_rotated	10745	22
atg000001l_rc_rotated	10746	22
atg000001l_rc_rotated	10747	22
atg000001l_rc_rotated	10748	22
atg000001l_rc_rotated	10749	22
atg000001l_rc_rotated	10750	22
atg000001l_rc_rotated	10751	22
atg000001l_rc_rotated	10752	22
atg000001l_rc_rotated	10753	22
atg000001l_rc_rotated	10754	22
atg000001l_rc_rotated	10755	22
atg000001l_rc_rotated	10756	22
atg000001l_rc_rotated	10757	22
atg000001l_rc_rotated	10758	22
atg000001l_rc_rotated	10759	22
atg000001l_rc_rotated	10760	22
atg000001l_rc_rotated	10761	22
atg000001l_rc_rotated	10762	22
atg000001l_rc_rotated	10763	22
atg000001l_rc_rotated	10764	22
atg000001l_rc_rotated	10765	22
atg000001l_rc_rotated	10766	22
atg000001l_rc_rotated	10767	22
atg000001l_rc_rotated	10768	22
atg000001l_rc_rotated	10769	22
atg000001l_rc_rotated	10770	22
atg000001l_rc_rotated	10771	22
atg000001l_rc_rotated	10772	22
atg000001l_rc_rotated	10773	22
atg000001l_rc_rotated	10774	22
atg000001l_rc_rotated	10775	22
atg000001l_rc_rotated	10776	22
atg000001l_rc_rotated	10777	22
atg000001l_rc_rotated	10778	22
atg000001l_rc_rotated	10779	22
atg000001l_rc_rotated	10780	22
atg000001l_rc_rotated	10781	22
atg000001l_rc_rotated	10782	22
atg000001l_rc_rotated	10783	22
atg000001l_rc_rotated	10784	22
atg000001l_rc_rotated	10785	22
atg000001l_rc_rotated	10786	22
atg000001l_rc_rotated	10787	22
atg000001l_rc_rotated	10788	22
atg000001l_rc_rotated	10789	22
atg000001l_rc_rotated	10790	22
atg000001l_rc_rotated	10791	22
atg000001l_rc_rotated	10792	22
atg000001l_rc_rotated	10793	22
atg000001l_rc_rotated	10794	22
atg000001l_rc_rotated	10795	22
atg000001l_rc_rotated	10796	22
atg000001l_rc_rotated	10797	22
atg000001l_rc_rotated	10798	22
atg000001l_rc_rotated	10799	22
atg000001l_rc_rotated	10800	22
atg000001l_rc_rotated	10801	22
atg000001l_rc_rotated	10802	22
atg000001l_rc_rotated	10803	22
atg000001l_rc_rotated	10804	22
atg000001l_rc_rotated	10805	22
atg000001l_rc_rotated	10806	22
atg000001l_rc_rotated	10807	22
atg000001l_rc_rotated	10808	22
atg000001l_rc_rotated	10809	22
atg000001l_rc_rotated	10810	22
atg000001l_rc_rotated	10811	22
atg000001l_rc_rotated	10812	22
atg000001l_rc_rotated	10813	22
atg000001l_rc_rotated	10814	22
atg000001l_rc_rotated	10815	22
atg000001l_rc_rotated	10816	22
atg000001l_rc_rotated	10817	22
atg000001l_rc_rotated	10818	22
atg000001l_rc_rotated	10819	22
atg000001l_rc_rotated	10820	22
atg000001l_rc_rotated	10821	22
atg000001l_rc_rotated	10822	22
atg000001l_rc_rotated	10823	22
atg000001l_rc_rotated	10824	22
atg000001l_rc_rotated	10825	22
atg000001l_rc_rotated	10826	22
atg000001l_rc_rotated	10827	22
atg000001l_rc_rotated	10828	22
atg000001l_rc_rotated	10829	22
atg000001l_rc_rotated	10830	22
atg000001l_rc_rotated	10831	23
atg000001l_rc_rotated	10832	23
atg000001l_rc_rotated	10833	23
atg000001l_rc_rotated	10834	23
atg000001l_rc_rotated	10835	23
atg000001l_rc_rotated	10836	23
atg000001l_rc_rotated	10837	23
atg000001l_rc_rotated	10838	23
atg000001l_rc_rotated	10839	23
atg000001l_rc_rotated	10840	23
atg000001l_rc_rotated	10841	23
atg000001l_rc_rotated	10842	23
atg000001l_rc_rotated	10843	23
atg000001l_rc_rotated	10844	23
atg000001l_rc_rotated	10845	23
atg000001l_rc_rotated	10846	23
atg000001l_rc_rotated	10847	23
atg000001l_rc_rotated	10848	23
atg000001l_rc_rotated	10849	23
atg000001l_rc_rotated	10850	23
atg000001l_rc_rotated	10851	23
atg000001l_rc_rotated	10852	23
atg000001l_rc_rotated	10853	23
atg000001l_rc_rotated	10854	23
atg000001l_rc_rotated	10855	23
atg000001l_rc_rotated	10856	23
atg000001l_rc_rotated	10857	23
atg000001l_rc_rotated	10858	23
atg000001l_rc_rotated	10859	23
atg000001l_rc_rotated	10860	23
atg000001l_rc_rotated	10861	23
atg000001l_rc_rotated	10862	23
atg000001l_rc_rotated	10863	23
atg000001l_rc_rotated	10864	23
atg000001l_rc_rotated	10865	23
atg000001l_rc_rotated	10866	23
atg000001l_rc_rotated	10867	23
atg000001l_rc_rotated	10868	23
atg000001l_rc_rotated	10869	23
atg000001l_rc_rotated	10870	23
atg000001l_rc_rotated	10871	23
atg000001l_rc_rotated	10872	23
atg000001l_rc_rotated	10873	23
atg000001l_rc_rotated	10874	23
atg000001l_rc_rotated	10875	23
atg000001l_rc_rotated	10876	23
atg000001l_rc_rotated	10877	23
atg000001l_rc_rotated	10878	23
atg000001l_rc_rotated	10879	23
atg000001l_rc_rotated	10880	23
atg000001l_rc_rotated	10881	23
atg000001l_rc_rotated	10882	23
atg000001l_rc_rotated	10883	23
atg000001l_rc_rotated	10884	23
atg000001l_rc_rotated	10885	23
atg000001l_rc_rotated	10886	23
atg000001l_rc_rotated	10887	23
atg000001l_rc_rotated	10888	23
atg000001l_rc_rotated	10889	23
atg000001l_rc_rotated	10890	23
atg000001l_rc_rotated	10891	23
atg000001l_rc_rotated	10892	23
atg000001l_rc_rotated	10893	23
atg000001l_rc_rotated	10894	23
atg000001l_rc_rotated	10895	23
atg000001l_rc_rotated	10896	23
atg000001l_rc_rotated	10897	23
atg000001l_rc_rotated	10898	23
atg000001l_rc_rotated	10899	23
atg000001l_rc_rotated	10900	23
atg000001l_rc_rotated	10901	23
atg000001l_rc_rotated	10902	23
atg000001l_rc_rotated	10903	23
atg000001l_rc_rotated	10904	23
atg000001l_rc_rotated	10905	23
atg000001l_rc_rotated	10906	23
atg000001l_rc_rotated	10907	23
atg000001l_rc_rotated	10908	23
atg000001l_rc_rotated	10909	23
atg000001l_rc_rotated	10910	23
atg000001l_rc_rotated	10911	23
atg000001l_rc_rotated	10912	23
atg000001l_rc_rotated	10913	23
atg000001l_rc_rotated	10914	23
atg000001l_rc_rotated	10915	23
atg000001l_rc_rotated	10916	23
atg000001l_rc_rotated	10917	23
atg000001l_rc_rotated	10918	23
atg000001l_rc_rotated	10919	23
atg000001l_rc_rotated	10920	23
atg000001l_rc_rotated	10921	23
atg000001l_rc_rotated	10922	23
atg000001l_rc_rotated	10923	23
atg000001l_rc_rotated	10924	23
atg000001l_rc_rotated	10925	23
atg000001l_rc_rotated	10926	23
atg000001l_rc_rotated	10927	23
atg000001l_rc_rotated	10928	23
atg000001l_rc_rotated	10929	23
atg000001l_rc_rotated	10930	23
atg000001l_rc_rotated	10931	23
atg000001l_rc_rotated	10932	23
atg000001l_rc_rotated	10933	23
atg000001l_rc_rotated	10934	23
atg000001l_rc_rotated	10935	23
atg000001l_rc_rotated	10936	23
atg000001l_rc_rotated	10937	23
atg000001l_rc_rotated	10938	23
atg000001l_rc_rotated	10939	23
atg000001l_rc_rotated	10940	23
atg000001l_rc_rotated	10941	23
atg000001l_rc_rotated	10942	23
atg000001l_rc_rotated	10943	23
atg000001l_rc_rotated	10944	23
atg000001l_rc_rotated	10945	23
atg000001l_rc_rotated	10946	23
atg000001l_rc_rotated	10947	23
atg000001l_rc_rotated	10948	23
atg000001l_rc_rotated	10949	23
atg000001l_rc_rotated	10950	23
atg000001l_rc_rotated	10951	23
atg000001l_rc_rotated	10952	23
atg000001l_rc_rotated	10953	23
atg000001l_rc_rotated	10954	23
atg000001l_rc_rotated	10955	23
atg000001l_rc_rotated	10956	23
atg000001l_rc_rotated	10957	23
atg000001l_rc_rotated	10958	23
atg000001l_rc_rotated	10959	23
atg000001l_rc_rotated	10960	23
atg000001l_rc_rotated	10961	23
atg000001l_rc_rotated	10962	23
atg000001l_rc_rotated	10963	23
atg000001l_rc_rotated	10964	23
atg000001l_rc_rotated	10965	23
atg000001l_rc_rotated	10966	23
